lot_size_sf,city,deed_date,price_usd,sale_date,lat,lon,build_yr,build_size_sf,patio_ct,patio_type,wall_type,roof_type,bath_fixtures_ct,parking_type
15018,NO CITY/TOWN,04/20/2020,,,33.742802,-111.703163,2015,1948,3,Covered Slab,Frame Stucco,Concrete Tile,7,GR
12409,NO CITY/TOWN,07/05/2018,744595,09/01/2017,33.743549,-111.701591,2018,2441,1,Covered,Frame Stucco,Concrete Tile,10,GR
11486,NO CITY/TOWN,07/12/2021,1300000,05/01/2021,33.743676,-111.701337,2018,2186,2,Covered,Frame Stucco,Concrete Tile,10,GR
11431,NO CITY/TOWN,08/07/2018,654224,08/01/2017,33.743793,-111.701091,2017,2186,2,Covered,Frame Stucco,Concrete Tile,10,GR
10803,NO CITY/TOWN,05/22/2019,905000,03/01/2019,33.743893,-111.700848,2017,2693,3,Covered Slab,Frame Stucco,Concrete Tile,13,GR
10277,NO CITY/TOWN,11/15/2018,760945,07/01/2017,33.743988,-111.700601,2017,2661,1,Covered,Frame Stucco,Concrete Tile,10,GR
14886,NO CITY/TOWN,07/27/2016,1255714,12/01/2015,33.744039,-111.700331,2016,3293,3,Covered Slab,Frame Stucco,Concrete Tile,13,GR
8576,NO CITY/TOWN,07/23/2021,533860,09/01/2020,33.743275,-111.701105,2021,2186,2,Covered,Frame Stucco,Concrete Tile,10,GR
10554,NO CITY/TOWN,02/26/2021,920000,02/01/2021,33.743203,-111.693811,2016,2681,3,Covered Slab,Frame Stucco,Concrete Tile,13,GR
8980,NO CITY/TOWN,11/25/2020,702000,09/01/2019,33.743286,-111.693575,2016,2186,2,Covered,Frame Stucco,Concrete Tile,10,GR
7860,NO CITY/TOWN,03/26/2018,648161,10/01/2017,33.743328,-111.69335,2017,2322,2,Covered,Frame Stucco,Concrete Tile,10,GR
8122,NO CITY/TOWN,02/11/2021,,,33.743425,-111.692938,2016,2267,3,Covered,Frame Stucco,Concrete Tile,13,GR
8512,NO CITY/TOWN,12/30/2019,805000,12/01/2019,33.743474,-111.692727,2016,2681,3,Covered Slab,Frame Stucco,Concrete Tile,13,GR
8705,NO CITY/TOWN,08/01/2016,616225,03/01/2016,33.743511,-111.692507,2016,2186,2,Covered,Frame Stucco,Concrete Tile,10,GR
8574,NO CITY/TOWN,08/07/2020,775000,08/01/2020,33.74353,-111.692062,2016,2267,2,Covered,Frame Stucco,Concrete Tile,10,GR
8537,NO CITY/TOWN,02/07/2017,749459,10/01/2016,33.743518,-111.69184,2016,2681,3,Covered Slab,Frame Stucco,Concrete Tile,13,GR
8243,NO CITY/TOWN,10/17/2016,685335,10/01/2016,33.743437,-111.691199,2016,2186,2,Covered,Frame Stucco,Concrete Tile,10,GR
8264,NO CITY/TOWN,10/28/2019,755000,09/01/2019,33.743416,-111.690982,2017,2253,1,Covered,Frame Stucco,Concrete Tile,10,GR
7974,NO CITY/TOWN,08/01/2016,651042,10/01/2015,33.743405,-111.690767,2016,2186,2,Covered,Frame Stucco,Concrete Tile,10,GR
6028,NO CITY/TOWN,05/17/2019,507500,05/01/2019,33.743386,-111.690409,2017,1543,2,Covered,Frame Stucco,Concrete Tile,7,GR
6020,NO CITY/TOWN,09/01/2020,690000,08/01/2020,33.743376,-111.690243,2016,1948,1,Covered,Frame Stucco,Concrete Tile,7,
6000,NO CITY/TOWN,03/31/2020,550000,03/01/2020,33.74335,-111.689751,2016,1543,2,Covered,Frame Stucco,Concrete Tile,7,GR
6000,NO CITY/TOWN,01/29/2021,525000,01/01/2021,33.743342,-111.689587,2017,1543,2,Covered,Frame Stucco,Concrete Tile,7,GR
6000,NO CITY/TOWN,12/17/2020,590000,12/01/2019,33.743332,-111.689425,2016,1948,1,Covered,Frame Stucco,Concrete Tile,7,GR
6000,NO CITY/TOWN,06/20/2017,651362,01/01/2017,33.743317,-111.689099,2017,2093,1,Covered,Frame Stucco,Concrete Tile,9,GR
7191,NO CITY/TOWN,11/18/2016,432895,11/01/2016,33.743304,-111.688745,2016,1543,1,Covered,Frame Stucco,Concrete Tile,7,GR
7192,NO CITY/TOWN,02/24/2021,560000,02/01/2021,33.743258,-111.688556,2016,1543,2,Covered,Frame Stucco,Concrete Tile,7,GR
7253,NO CITY/TOWN,11/02/2017,470000,11/01/2017,33.743185,-111.688378,2016,1543,2,Covered,Frame Stucco,Concrete Tile,7,GR
7252,NO CITY/TOWN,02/16/2021,603000,01/01/2021,33.743088,-111.688223,2016,1948,2,Covered,Frame Stucco,Concrete Tile,7,GR
6762,NO CITY/TOWN,07/26/2021,780000,07/01/2021,33.742871,-111.688887,2016,1948,1,Covered,Frame Stucco,Concrete Tile,7,
6792,NO CITY/TOWN,09/06/2018,459847,08/01/2018,33.742881,-111.689051,2016,1752,1,Covered,Frame Stucco,Concrete Tile,7,GR
6792,NO CITY/TOWN,08/01/2018,496061,05/01/2018,33.742889,-111.689215,2016,1948,1,Covered,Frame Stucco,Concrete Tile,7,GR
6792,NO CITY/TOWN,06/18/2018,499963,04/01/2018,33.742897,-111.689379,2016,2093,1,Covered,Frame Stucco,Concrete Tile,9,GR
6792,NO CITY/TOWN,08/14/2020,439000,08/01/2020,33.742906,-111.689543,2016,1543,2,Covered,Frame Stucco,Concrete Tile,7,GR
6792,NO CITY/TOWN,07/08/2020,,,33.742914,-111.689707,2016,1948,1,Covered,Frame Stucco,Concrete Tile,7,GR
6792,NO CITY/TOWN,02/16/2021,,,33.742922,-111.689871,2016,2093,1,Covered,Frame Stucco,Concrete Tile,9,GR
6792,NO CITY/TOWN,04/28/2017,415353,06/01/2016,33.742947,-111.690363,2017,1543,2,Covered,Frame Stucco,Concrete Tile,7,GR
6076,NO CITY/TOWN,01/08/2021,585000,01/01/2021,33.742989,-111.6908,2016,1948,2,Covered,Frame Stucco,Concrete Tile,7,GR
6486,NO CITY/TOWN,09/18/2018,,,33.742992,-111.690971,2016,1543,2,Covered,Frame Stucco,Concrete Tile,7,GR
6039,NO CITY/TOWN,08/20/2020,431500,08/01/2020,33.74301,-111.691139,2016,1370,1,Covered,Frame Stucco,Concrete Tile,7,GR
6000,NO CITY/TOWN,01/16/2018,483000,12/01/2017,33.743028,-111.691302,2016,1948,1,Covered,Frame Stucco,Concrete Tile,7,GR
6000,NO CITY/TOWN,02/18/2021,495000,02/01/2021,33.743048,-111.691464,2016,1543,1,Covered,Frame Stucco,Concrete Tile,7,GR
8215,NO CITY/TOWN,11/17/2017,,,33.743102,-111.691917,2016,2186,2,Covered,Frame Stucco,Concrete Tile,10,GR
8208,NO CITY/TOWN,10/14/2020,,,33.743109,-111.692141,2016,1921,2,Covered,Frame Stucco,Concrete Tile,7,GR
8200,NO CITY/TOWN,09/29/2016,556046,08/01/2016,33.743099,-111.692365,2016,2316,2,Covered,Frame Stucco,Concrete Tile,10,GR
8192,NO CITY/TOWN,05/27/2016,588099,01/01/2015,33.743071,-111.692586,2016,2253,2,Covered Slab,Frame Stucco,Concrete Tile,10,GR
7800,NO CITY/TOWN,07/24/2020,600000,06/01/2020,33.742977,-111.693006,2016,2322,1,Covered,Frame Stucco,Concrete Tile,10,GR
7800,NO CITY/TOWN,06/24/2021,885000,05/01/2021,33.742931,-111.693213,2016,2186,2,Covered,Frame Stucco,Concrete Tile,10,GR
9650,SURPRISE,09/24/2019,328000,09/01/2019,33.650675,-112.417125,1999,2282,2,Covered Slab,Frame Wood,Concrete Tile,7,GR
8450,SURPRISE,05/11/2018,,,33.650453,-112.417184,1998,1850,1,Covered,Frame Wood,Concrete Tile,7,GR
7400,SURPRISE,05/01/2017,,,33.650251,-112.417186,1999,1934,2,Covered Slab,Frame Wood,Concrete Tile,7,GR
7700,SURPRISE,08/23/2010,160000,08/01/2010,33.650058,-112.417186,1999,1850,2,Covered Slab,Frame Wood,Concrete Tile,7,GR
7700,SURPRISE,11/18/2016,,,33.649866,-112.417186,1999,1934,1,Covered,Frame Wood,Concrete Tile,7,GR
7880,SURPRISE,08/12/2019,,,33.649671,-112.417187,1998,1434,2,Covered Slab,Frame Wood,Concrete Tile,7,GR
7763,SURPRISE,03/21/2018,235000,03/01/2018,33.649278,-112.417151,1999,1893,2,Covered Slab,Frame Wood,Concrete Tile,7,GR
8800,SURPRISE,02/26/2003,,,33.648718,-112.417066,1999,1870,1,Covered,Frame Wood,Concrete Tile,7,GR
7630,SURPRISE,01/04/2021,,,33.648512,-112.417036,1999,1934,1,Covered,Frame Wood,Concrete Tile,6,GR
8075,SURPRISE,03/22/2018,,,33.648317,-112.417011,1999,1530,1,Slab,Frame Wood,Concrete Tile,7,GR
8195,SURPRISE,06/10/2014,235000,06/01/2014,33.648116,-112.417008,1999,2282,2,Covered Slab,Frame Wood,Concrete Tile,7,GR
8360,SURPRISE,02/20/2015,225900,01/01/2015,33.647917,-112.417024,1999,1934,1,Covered,Frame Wood,Concrete Tile,7,GR
8065,SURPRISE,06/30/2000,158050,07/01/1999,33.647721,-112.417053,1999,1975,1,Covered,Frame Wood,Concrete Tile,7,GR
7845,SURPRISE,06/05/2003,,,33.647529,-112.417095,1998,1850,1,Covered,Frame Wood,Concrete Tile,7,GR
9595,SURPRISE,12/01/2020,405000,12/01/2020,33.647324,-112.417148,1999,2035,1,Covered,Frame Wood,Concrete Tile,7,GR
9630,SURPRISE,01/05/2009,225000,01/01/2009,33.647102,-112.417183,1999,1934,1,Covered,Frame Wood,Concrete Tile,7,GR
9100,SURPRISE,09/01/2004,,,33.646874,-112.417189,1999,2035,1,Covered,Frame Wood,Concrete Tile,7,GR
6600,SURPRISE,12/16/2020,310500,12/01/2020,33.646679,-112.417188,1999,1627,1,Slab,Frame Wood,Concrete Tile,6,GR
6600,SURPRISE,09/20/2016,185000,08/01/2016,33.646183,-112.417188,1998,1183,1,Slab,Frame Wood,Concrete Tile,7,GR
6600,SURPRISE,05/06/2019,,,33.645854,-112.417188,1998,1414,1,Slab,Frame Wood,Concrete Tile,7,GR
6685,SURPRISE,10/29/2009,,,33.645689,-112.417176,1998,1627,1,Slab,Frame Wood,Concrete Tile,7,GR
6900,SURPRISE,05/29/2015,171500,04/01/2015,33.645094,-112.417182,1999,1613,1,Slab,Frame Wood,Concrete Tile,6,GR
6601,SURPRISE,10/25/2013,,,33.644928,-112.417188,1999,1414,1,Slab,Frame Wood,Concrete Tile,6,GR
6600,SURPRISE,10/05/2017,195500,10/01/2017,33.643939,-112.417188,1999,1183,1,Covered,Frame Wood,Concrete Tile,6,GR
6860,SURPRISE,02/05/2021,,,33.6436,-112.417182,1999,1627,1,Slab,Frame Wood,Concrete Tile,6,GR
6600,SURPRISE,07/31/2017,240000,06/01/2017,33.643269,-112.417137,1999,1627,1,Slab,Frame Wood,Concrete Tile,6,GR
6600,SURPRISE,10/07/2016,184000,10/01/2016,33.643105,-112.417115,1999,1414,1,Slab,Frame Wood,Concrete Tile,6,GR
6600,SURPRISE,06/29/2016,,,33.642941,-112.417094,1999,1627,1,Slab,Frame Wood,Concrete Tile,6,GR
10990,SURPRISE,12/22/2005,,,33.64164,-112.4163,1999,2257,1,Covered,Frame Wood,Concrete Tile,7,GR
10860,SURPRISE,10/11/2016,353000,10/01/2016,33.641883,-112.416419,1999,2298,1,Covered,Frame Wood,Concrete Tile,7,GR
8050,SURPRISE,06/15/2017,,,33.642328,-112.416475,1999,2282,1,Covered,Frame Wood,Concrete Tile,6,GR
8050,SURPRISE,12/30/1999,217402,04/01/1999,33.64271,-112.416525,1999,2035,1,Covered,Frame Wood,Concrete Tile,7,GR
8050,SURPRISE,12/07/2017,360000,06/01/2017,33.643092,-112.416576,1999,1870,2,Covered Slab,Frame Wood,Concrete Tile,7,GR
9540,SURPRISE,08/27/2013,440000,11/01/2012,33.643686,-112.416653,1998,2282,2,Covered Slab,Frame Wood,Concrete Tile,8,GR
8139,SURPRISE,09/23/2015,350000,09/01/2015,33.643898,-112.416655,1999,1934,1,Covered,Frame Wood,Concrete Tile,7,GR
8052,SURPRISE,05/25/2017,357500,04/01/2017,33.644283,-112.416654,1999,2035,1,Covered,Frame Wood,Concrete Tile,9,GR
9200,SURPRISE,11/18/2002,,,33.646022,-112.416654,1999,2282,1,Covered,Frame Wood,Concrete Tile,8,GR
10350,SURPRISE,02/21/2019,470000,02/01/2019,33.646256,-112.416654,1999,2529,1,Covered,Frame Wood,Concrete Tile,10,GR
8345,SURPRISE,07/15/2021,548200,07/01/2021,33.64692,-112.416654,1998,1870,1,Covered,Frame Wood,Concrete Tile,7,GR
10715,SURPRISE,02/12/2010,425000,12/01/2009,33.64778,-112.416497,1998,2779,1,Covered,Frame Wood,Concrete Tile,11,GR
10715,SURPRISE,09/05/2000,301707,07/01/2000,33.648035,-112.416472,1999,2529,2,Covered Slab,Frame Wood,Concrete Tile,10,GR
10715,SURPRISE,04/15/2015,,,33.648292,-112.416473,2000,2779,1,Covered,Frame Wood,Concrete Tile,11,GR
8050,SURPRISE,03/24/2010,,,33.648929,-112.41656,1999,2298,1,Covered,Frame Wood,Concrete Tile,7,GR
9200,SURPRISE,11/05/2019,495000,11/01/2019,33.649134,-112.41659,1998,2282,1,Covered,Frame Wood,Concrete Tile,7,GR
9570,SURPRISE,12/04/2020,,,33.649607,-112.416652,1999,1934,1,Covered,Frame Wood,Concrete Tile,7,GR
9200,SURPRISE,08/10/2017,450000,08/01/2017,33.649832,-112.416652,1998,2282,1,Covered,Frame Wood,Concrete Tile,7,GR
8060,SURPRISE,09/24/2003,,,33.650832,-112.413585,1998,1414,1,Slab,Frame Wood,Concrete Tile,6,GR
7570,SURPRISE,08/07/2013,,,33.650811,-112.413805,1998,1169,1,Slab,Frame Wood,Concrete Tile,6,GR
7970,SURPRISE,02/17/2011,,,33.650789,-112.41424,1998,1414,1,Slab,Frame Wood,Concrete Tile,6,GR
8460,SURPRISE,11/16/2018,265500,11/01/2018,33.650747,-112.414461,1998,1627,1,Slab,Frame Wood,Concrete Tile,6,GR
10550,SURPRISE,03/06/2012,,,33.650317,-112.414268,1999,2257,1,Covered,Frame Wood,Concrete Tile,7,GR
8340,SURPRISE,07/31/2013,,,33.650365,-112.413991,1998,1464,1,Slab,Frame Wood,Concrete Tile,6,GR
8925,SURPRISE,03/03/2020,,,33.650382,-112.413496,1998,2298,1,Covered,Frame Wood,Concrete Tile,7,GR
6600,SURPRISE,09/28/2007,,,33.642449,-112.417028,2002,1518,1,Slab,Frame Wood,Concrete Tile,7,GR
6600,SURPRISE,12/08/2017,284000,11/01/2017,33.642285,-112.417006,2002,1854,1,Slab,Frame Wood,Concrete Tile,7,GR
6600,SURPRISE,12/20/2013,,,33.642121,-112.416985,2002,1282,1,Slab,Frame Wood,Concrete Tile,7,GR
8948,SURPRISE,06/30/2006,215000,06/01/2006,33.641765,-112.416942,2002,1138,1,Slab,Frame Wood,Concrete Tile,6,GR
10596,SURPRISE,04/06/2020,,,33.641545,-112.416891,2002,1500,2,Covered Slab,Frame Wood,Concrete Tile,7,GR
17595,SURPRISE,04/15/2004,,,33.641297,-112.416791,2002,1706,1,Slab,Frame Wood,Concrete Tile,6,GR
6260,GUADALUPE,07/10/2020,,,33.360759,-111.967188,1972,1098,1,Covered,Frame Wood,Asphalt Shingle,3,CP
6390,GUADALUPE,12/25/1993,,,33.361034,-111.967189,1956,1663,2,Covered,Frame Wood,Roll,6,CP
6390,GUADALUPE,01/07/1997,,,33.361171,-111.967189,1956,1013,2,Covered,Frame Wood,Asphalt Shingle,3,CP
6390,GUADALUPE,11/27/1998,,,33.362133,-111.967191,1942,810,0,None,Frame Wood,Roll,,
6395,GUADALUPE,03/05/2012,,,33.36282,-111.967193,1984,600,1,Slab,Frame Wood,Asphalt Shingle,3,
6711,GUADALUPE,03/05/2012,,,33.362958,-111.967193,1952,1482,0,None,Frame Wood,Roll,6,
6771,GUADALUPE,10/20/1999,,,33.363095,-111.967193,1975,1417,1,Covered,Slump Block,Asphalt Shingle,7,
6395,GUADALUPE,02/08/2008,,,33.363232,-111.967194,1951,853,1,Covered,Frame Wood,Asphalt Shingle,3,CP
25766,TEMPE,11/04/2009,,,33.339887,-111.926202,1973,2522,2,Covered,"8"" Stucco",Built Up,7,GR
23309,TEMPE,03/18/1992,,,33.34004,-111.925835,1978,2654,2,Covered Slab,Frame Wood,Concrete Tile,10,GR
22089,TEMPE,08/31/2016,,,33.340401,-111.926203,1985,4442,2,Covered Slab,Frame Wood,Asphalt Shingle,12,
23731,TEMPE,05/13/2016,,,33.340781,-111.925274,1986,3409,2,Covered,"8"" Stucco",Metal,7,GR
24934,TEMPE,12/28/2009,411500,12/01/2009,33.340455,-111.925241,1984,2684,1,Covered,Frame Wood,Built Up,10,GR
22255,TEMPE,05/24/1982,,,33.340138,-111.925171,1975,2816,1,Covered,Frame Wood,Asphalt Shingle,9,GR
29185,TEMPE,12/29/2003,475000,12/01/2003,33.339266,-111.923004,1978,2942,1,Covered,Frame Wood,Concrete Tile,14,GR
25757,TEMPE,01/29/1998,,,33.339468,-111.923332,1977,3310,2,Covered,Slump Block,Wood,6,
24472,TEMPE,09/07/2007,,,33.339594,-111.923681,1978,2214,2,Covered,Frame Wood,Concrete Tile,6,GR
23339,TEMPE,07/06/2016,,,33.339677,-111.924038,1977,4157,1,Covered,Frame Wood,Concrete Tile,14,GR
24315,TEMPE,05/05/1993,,,33.339677,-111.924413,1973,3250,2,Covered Slab,"8"" Stucco",Concrete Tile,12,CP
23313,TEMPE,12/06/2005,,,33.339646,-111.92479,1976,2919,2,Covered,"8"" Stucco",Concrete Tile,9,CP
23339,TEMPE,03/23/2020,825000,03/01/2020,33.339537,-111.925138,1973,4459,1,Covered,Frame Wood,Built Up,13,GR
23366,TEMPE,01/16/2019,,,33.339422,-111.925485,1974,2535,1,Covered,"8"" Stucco",Built Up,8,GR
24150,TEMPE,01/18/2013,,,33.339295,-111.925847,1976,2752,1,Covered,Frame Wood,Asphalt Shingle,6,GR
21919,TEMPE,07/29/2011,356500,07/01/2011,33.339218,-111.926239,1992,3452,2,Covered Slab,Frame Stucco,Concrete Tile,12,GR
27003,TEMPE,07/11/2019,,,33.336071,-111.923778,1973,2832,3,Covered Slab,"8"" Stucco",Built Up,9,GR
26153,TEMPE,09/28/2000,382000,08/01/2000,33.336076,-111.9229,1973,3069,2,Covered,"8"" Stucco",Built Up,8,GR
30618,TEMPE,08/02/2021,,,33.336143,-111.924955,1975,2608,2,Covered,Slump Block,Wood,11,GR
30475,TEMPE,10/04/2012,,,33.336131,-111.925545,1980,3508,1,Covered,"8"" Stucco",Concrete Tile,9,GR
30235,TEMPE,12/15/2015,470000,12/01/2015,33.336484,-111.925373,1979,2001,4,Covered,"8"" Stucco",Concrete Tile,6,GR
30318,TEMPE,03/09/2012,,,33.336798,-111.925822,1977,3205,2,Covered,Frame Wood,Built Up,8,GR
30261,TEMPE,09/18/1997,,,33.337051,-111.926407,1984,2820,1,Covered,Frame Wood,Wood,13,GR
30331,TEMPE,03/09/2010,,,33.337345,-111.926679,1978,4068,2,Covered,"8"" Stucco",Built Up,14,GR
32186,TEMPE,08/05/2003,468000,08/01/2003,33.340386,-111.924686,1979,2941,2,Covered,Frame Wood,Concrete Tile,14,GR
32417,TEMPE,09/17/1993,,,33.34083,-111.924515,1976,2741,2,Covered,"8"" Stucco",Built Up,11,GR
31855,TEMPE,06/01/2021,879590,06/01/2021,33.340323,-111.923867,1976,3355,1,Covered,Frame Wood,Concrete Tile,12,GR
31237,TEMPE,10/09/2009,400000,07/01/2009,33.340259,-111.923364,1981,3543,3,Covered,Frame Stucco,Metal,11,GR
31193,TEMPE,06/05/2020,,,33.340746,-111.923243,1977,2948,1,Covered,"8"" Stucco",Wood,12,GR
48778,TEMPE,12/23/1987,,,33.340804,-111.9225,1988,2547,2,Covered Slab,Frame Wood,Wood,11,GR
44261,TEMPE,01/20/2017,,,33.340441,-111.922273,1973,3535,2,Covered,Slump Block,Built Up,9,
32789,TEMPE,05/11/2006,,,33.339983,-111.922746,1979,4986,2,Covered Slab,"8"" Painted Block",Wood,14,GR
30625,TEMPE,01/26/2011,,,33.339739,-111.922336,1977,3386,1,Covered,"8"" Stucco",Concrete Tile,9,GR
45150,TEMPE,07/05/1977,,,33.338,-111.927677,1977,2562,2,Covered,Frame Wood,Wood,6,GR
44231,TEMPE,09/22/2016,760000,07/01/2016,33.337577,-111.927677,1992,3219,4,Covered Slab,Frame Wood,Asphalt Shingle,12,GR
49349,TEMPE,04/02/2002,,,33.337153,-111.927635,2018,3918,2,Covered,"8"" Stucco",Built Up,14,GR
44727,TEMPE,02/12/2018,650000,02/01/2018,33.33659,-111.927855,1980,3609,2,Covered,Frame Wood,Concrete Tile,12,GR
47759,TEMPE,08/31/2010,,,33.33649,-111.927273,1979,3724,1,Covered,"8"" Stucco",Concrete Tile,9,
44396,TEMPE,09/25/2019,770000,09/01/2019,33.336163,-111.92694,1974,2040,4,Covered,"8"" Stucco",Built Up,6,GR
44362,TEMPE,09/27/2013,527000,02/01/2012,33.335842,-111.926589,1977,3109,2,Covered,"8"" Stucco",Concrete Tile,10,GR
46365,TEMPE,10/20/2011,,,33.335603,-111.926176,1976,3844,3,Covered,Slump Block,Concrete Tile,10,GR
52516,TEMPE,06/12/2008,,,33.335098,-111.926212,1977,3027,3,Covered Slab,"8"" Stucco",Wood,11,GR
46178,TEMPE,07/16/2021,1128600,07/01/2021,33.335041,-111.925362,1974,4840,2,Covered,"8"" Stucco",Built Up,13,
49288,TEMPE,11/18/2019,,,33.335238,-111.924461,1984,6071,2,Covered,"8"" Stucco",Concrete Tile,26,GR
47698,TEMPE,08/21/2017,,,33.335247,-111.923734,1978,3440,1,Covered,"8"" Stucco",Built Up,9,GR
47986,TEMPE,05/22/1995,,,33.33525,-111.923212,1973,4433,2,Covered,Slump Block,Wood,8,CP
44566,TEMPE,06/24/2015,,,33.335209,-111.922696,2012,4568,0,None,Frame Stucco,Concrete Tile,17,GR
42436,TEMPE,02/16/2021,,,33.335224,-111.922176,1981,4038,4,Covered Slab,"8"" Stucco",Built Up,10,GR
6965,CHANDLER,10/29/2018,,,33.309079,-111.904045,1981,963,1,Covered,Frame Wood,Asphalt Shingle,3,GR
7710,CHANDLER,06/10/2021,460000,06/01/2021,33.324138,-111.824668,1995,1815,1,Covered,Frame Wood,Concrete Tile,7,GR
6203,CHANDLER,05/17/2011,122500,01/01/2011,33.32388,-111.824557,1995,1522,1,Covered,Frame Wood,Concrete Tile,7,GR
6334,CHANDLER,11/16/2017,242500,05/01/2017,33.323578,-111.824557,1995,1618,1,Covered,Frame Wood,Concrete Tile,7,GR
6329,CHANDLER,12/20/2019,315000,11/01/2019,33.323426,-111.824557,1995,1618,1,Covered,Frame Wood,Concrete Tile,7,GR
7838,CHANDLER,08/20/2019,300000,08/01/2019,33.323254,-111.824555,1995,1618,1,Covered,Frame Wood,Concrete Tile,7,GR
6355,CHANDLER,02/25/2011,,,33.323222,-111.825094,1995,1815,1,Covered,Frame Wood,Concrete Tile,7,GR
6037,CHANDLER,11/22/2017,269900,09/01/2017,33.323379,-111.825091,1994,1618,1,Covered,Frame Wood,Concrete Tile,7,GR
6625,CHANDLER,08/17/2018,305000,07/01/2018,33.323532,-111.825108,1994,2067,1,Covered,Frame Wood,Concrete Tile,9,GR
7501,CHANDLER,12/18/2015,195000,12/01/2015,33.311388,-111.854064,1954,1378,2,Covered Slab,"8"" Painted Block",Built Up,6,
8464,CHANDLER,11/02/2010,80000,10/01/2010,33.311411,-111.853078,1954,1149,2,Covered Slab,"8"" Painted Block",Asphalt Shingle,6,CP
10328,CHANDLER,11/22/2002,110000,11/01/2002,33.311385,-111.852503,1956,1632,1,Covered,"8"" Painted Block",Asphalt Shingle,6,
10951,CHANDLER,09/26/1986,,,33.311368,-111.852217,1956,2111,1,Covered,"8"" Painted Block",Wood,6,CP
10947,CHANDLER,06/07/2012,,,33.311358,-111.851948,1978,2282,1,Covered,"8"" Painted Block",Asphalt Shingle,8,GR
10258,CHANDLER,10/24/2017,,,33.311362,-111.85147,1954,1201,2,Covered Slab,"8"" Painted Block",Asphalt Shingle,6,CP
11578,CHANDLER,07/13/2020,,,33.311375,-111.851203,1968,1870,2,Covered,"8"" Painted Block",Asphalt Shingle,6,CP
9209,CHANDLER,11/29/2006,,,33.311396,-111.850925,1953,1644,1,Covered,"8"" Painted Block",Asphalt Shingle,5,
11194,CHANDLER,11/30/2012,159900,11/01/2012,33.311415,-111.850596,1956,1504,1,Covered,"8"" Painted Block",Asbestos Shingle,6,CP
12927,CHANDLER,10/07/1999,109900,10/01/1999,33.311008,-111.850587,1956,1625,2,Covered Slab,"8"" Painted Block",Asphalt Shingle,6,CP
13028,CHANDLER,07/28/2014,203000,07/01/2014,33.310873,-111.850899,1991,2113,1,Covered,"8"" Painted Block",Asphalt Shingle,8,CP
13103,CHANDLER,08/21/2014,180000,08/01/2014,33.310854,-111.851144,1953,1687,3,Covered Slab,"8"" Painted Block",Asphalt Shingle,6,
10983,CHANDLER,12/28/2009,,,33.31084,-111.85139,1956,1220,0,None,"8"" Painted Block",Asphalt Shingle,6,CP
11453,CHANDLER,05/09/2012,,,33.310834,-111.851628,1956,1398,2,Covered,"8"" Painted Block",Asphalt Shingle,6,CP
12022,CHANDLER,01/02/1992,,,33.310832,-111.851881,1953,2002,3,Covered,"8"" Painted Block",Asphalt Shingle,6,
8900,CHANDLER,10/09/2012,152500,09/01/2012,33.310934,-111.852192,1953,1707,3,Covered Slab,"8"" Painted Block",Asphalt Shingle,6,
7444,CHANDLER,02/20/2020,217500,02/01/2020,33.30793,-111.825566,1949,1104,1,Slab,Frame Wood,Asphalt Shingle,3,
7092,CHANDLER,06/08/2016,174000,06/01/2016,33.307779,-111.825567,1949,1315,1,Covered,Frame Wood,Asphalt Shingle,4,CP
7353,CHANDLER,06/18/2020,,,33.307625,-111.825567,1949,1084,1,Covered,Frame Wood,Asphalt Shingle,3,CP
7349,CHANDLER,06/28/2005,,,33.30731,-111.825568,1949,1460,0,None,Frame Wood,Asphalt Shingle,6,CP
7349,CHANDLER,12/29/2005,,,33.307154,-111.825568,1949,1120,1,Covered,Frame Wood,Asphalt Shingle,3,CP
7344,CHANDLER,09/07/2017,235000,09/01/2017,33.306841,-111.825569,1978,1695,2,Covered,Frame Stucco,Asphalt Shingle,9,CP
7083,CHANDLER,04/20/1989,,,33.30653,-111.82557,1949,1040,1,Covered,Frame Wood,Asphalt Shingle,3,CP
9000,GILBERT,06/22/2016,430000,06/01/2016,33.31459,-111.710095,2002,3615,1,Covered,Frame Wood,Concrete Tile,13,GR
9000,GILBERT,08/15/2016,,,33.314592,-111.709849,2002,2956,1,Covered,Frame Wood,Concrete Tile,11,GR
9000,GILBERT,09/08/2020,,,33.314596,-111.709358,2003,2902,1,Covered,Frame Wood,Concrete Tile,11,GR
9000,GILBERT,05/02/2019,335000,04/01/2019,33.314597,-111.709113,2004,1885,1,Covered,Frame Wood,Tile,8,GR
8955,GILBERT,04/22/2020,,,33.314598,-111.708868,2002,2634,1,Covered,Frame Wood,Concrete Tile,11,GR
17019,GILBERT,08/23/2007,,,33.314632,-111.70854,2002,3187,1,Covered,Frame Wood,Concrete Tile,11,GR
9001,GILBERT,06/23/2020,,,33.315066,-111.708987,2002,2956,1,Covered,Frame Wood,Concrete Tile,11,GR
9013,GILBERT,12/31/2013,,,33.315064,-111.709232,2003,2480,2,Covered,Frame Wood,Concrete Tile,9,GR
9013,GILBERT,03/18/2016,,,33.315059,-111.709969,2004,2956,1,Covered,Frame Wood,Concrete Tile,11,GR
9013,GILBERT,09/25/2009,251000,09/01/2009,33.315057,-111.710214,2003,2480,2,Covered,Frame Wood,Concrete Tile,9,GR
9013,GILBERT,11/17/2004,312982,12/01/2003,33.315053,-111.71069,2003,2902,1,Covered,Frame Wood,Concrete Tile,11,GR
